"title","hit","url","content"
"JTB뉴스 점점",2197,"https://www.clien.net/service/board/park/14074204?od=T31&po=4&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"마리오카트 앱이 나왔군요",1506,"https://www.clien.net/service/board/park/14074201?od=T31&po=4&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"용아맥 2D 관람은 진짜 쩌는 듯 해요...",515,"https://www.clien.net/service/board/park/14074200?od=T31&po=4&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통",143,"https://www.clien.net/service/board/park/14074199?od=T31&po=4&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"이거 내통 수준이 아닙니다. 야당의 수사 지휘 입니다.",2302,"https://www.clien.net/service/board/park/14074197?od=T31&po=4&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통",148,"https://www.clien.net/service/board/park/14074196?od=T31&po=4&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"바둑 애호가로써....",612,"https://www.clien.net/service/board/park/14074195?od=T31&po=4&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"[재즈] Chet Baker &amp; Paul Bley - Diane (Full Album)",86,"https://www.clien.net/service/board/park/14074194?od=T31&po=4&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"민주당 더 강하게 나가야 합니다.",839,"https://www.clien.net/service/board/park/14074193?od=T31&po=4&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"조국장관이 깊은 원한을 품게 하는게 검찰의 목적일 수도 있겠습니다",1434,"https://www.clien.net/service/board/park/14074191?od=T31&po=4&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"(속보) 이해찬 ''주광덕, 檢이 피의사실 정도가 아니라 내통하고 있단 것 입증'",5822,"https://www.clien.net/service/board/park/14074188?od=T31&po=4&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"왠지 지금 쓰고 있는 애플워치는 팔고...",879,"https://www.clien.net/service/board/park/14074187?od=T31&po=4&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰개혁-윤석열 링겔 왜 맞는지 알겟어요",2056,"https://www.clien.net/service/board/park/14074184?od=T31&po=4&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"染病 요샌 뉴스도 못보겠고",248,"https://www.clien.net/service/board/park/14074183?od=T31&po=4&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰총장이 검찰 일을 몰랐다 라고 시전하다니..",2216,"https://www.clien.net/service/board/park/14074182?od=T31&po=4&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통",138,"https://www.clien.net/service/board/park/14074179?od=T31&po=4&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통",96,"https://www.clien.net/service/board/park/14074178?od=T31&po=4&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"이번거 검찰 오판같습니다",1815,"https://www.clien.net/service/board/park/14074177?od=T31&po=4&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"(속보) 이인영 '조국 탄핵? 요건 해당도 안 돼'",3821,"https://www.clien.net/service/board/park/14074175?od=T31&po=4&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"윤씨가 총장이 안됬으면 어쩔뻔 밨습니까 ㄷ ㄷ ㄷ",2501,"https://www.clien.net/service/board/park/14074174?od=T31&po=4&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"우리도 국회의원으로 부르기는 쫌...",335,"https://www.clien.net/service/board/park/14074173?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통",107,"https://www.clien.net/service/board/park/14074172?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통",81,"https://www.clien.net/service/board/park/14074171?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"(속보) 이인영 '주광덕, '정치검사와 야당 야합 체계 가동' 합리적 의심'",3979,"https://www.clien.net/service/board/park/14074169?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"장관자택 압수수색 지휘자가 광덕이에요??",1346,"https://www.clien.net/service/board/park/14074168?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통",197,"https://www.clien.net/service/board/park/14074167?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"jtbc 땡조뉴스 저질스럽네요.",2537,"https://www.clien.net/service/board/park/14074166?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"애플워치 셀룰러 재개통후 첫개시해봤읍니다.jpg",1188,"https://www.clien.net/service/board/park/14074165?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"흔한 미국의 철도 유실물.webm",1859,"https://www.clien.net/service/board/park/14074164?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"[보배펌] 일본 불매운동을 냉정하게 하자는 한국인 기업가",2109,"https://www.clien.net/service/board/park/14074162?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"운영자 삽질로 보배드림 무너졌군요",3136,"https://www.clien.net/service/board/park/14074161?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"82년생 김지영 예고편",1520,"https://www.clien.net/service/board/park/14074158?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"(속보) 민주당 全의원 '이주영 국회 부의장, 사퇴하라'",4477,"https://www.clien.net/service/board/park/14074156?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"방금 뉴스룸",1910,"https://www.clien.net/service/board/park/14074155?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"결국 대정부질문 보시고 어머니 화나심... 덜덜덜덜...",3178,"https://www.clien.net/service/board/park/14074154?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"일본에 배상 요구 안 하는 대신, 사과 요구하자고?",686,"https://www.clien.net/service/board/park/14074152?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"아이패드에 마우스 써보고 있는데 뭔가 어색하네요",375,"https://www.clien.net/service/board/park/14074151?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"아까 인터뷰 저만 섬칫했던게 아닌거 같은데..",1098,"https://www.clien.net/service/board/park/14074150?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"이런.. 쿠팡에서 방풍양초 전부 품절이네요",1613,"https://www.clien.net/service/board/park/14074149?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"지금 MBC 뉴스데스크에서 고유정 현남편 인터뷰 하는데....",2369,"https://www.clien.net/service/board/park/14074148?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통 주광덕검찰총장과 윤짜왕",471,"https://www.clien.net/service/board/park/14074145?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"40대 직장인의 한 잔..",2721,"https://www.clien.net/service/board/park/14074143?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"x또비씨는 오늘 무슨 x소리를 하나 궁금해서 보고 있습니다.",1326,"https://www.clien.net/service/board/park/14074142?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통-네일베9위 진입",382,"https://www.clien.net/service/board/park/14074141?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"‘이달의 기자상’, 동아일보·한국일보의 조국 법무부장관 검증 보도 선정",1666,"https://www.clien.net/service/board/park/14074140?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"나무위키 업데이트 되었네요 오오",1523,"https://www.clien.net/service/board/park/14074139?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"고유정 현남편 인터뷰",1997,"https://www.clien.net/service/board/park/14074137?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰 실세는 주광덕인가 봅니다.",1073,"https://www.clien.net/service/board/park/14074136?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"jtbc에서 했을법한 인터뷰를 mbc에서 하고 있네요.jpg",3004,"https://www.clien.net/service/board/park/14074135?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"에어요르단1 로우 왔네요",693,"https://www.clien.net/service/board/park/14074132?od=T31&po=5&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"고양이 놀려먹기",1412,"https://www.clien.net/service/board/park/14074131?od=T31&po=6&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"윤석열 쳐내는게 방법이 없는건 아닌데, 시점 잡는게 애매 하겠네요.",1417,"https://www.clien.net/service/board/park/14074130?od=T31&po=6&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통 - 함께 가진 못하지만...",619,"https://www.clien.net/service/board/park/14074129?od=T31&po=6&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"여기 키즈카페 소주파네요",1920,"https://www.clien.net/service/board/park/14074126?od=T31&po=6&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통 - 촛불집회를 한번 정도는 조국장관 자택근처에서 하는 것이 어떨지.",1097,"https://www.clien.net/service/board/park/14074125?od=T31&po=6&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"매우 자주 먹던 약이",1375,"https://www.clien.net/service/board/park/14074124?od=T31&po=6&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"달걀 프라이.gifv",760,"https://www.clien.net/service/board/park/14074122?od=T31&po=6&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"MBC 특종이네요.",4616,"https://www.clien.net/service/board/park/14074121?od=T31&po=6&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"오늘도 야누스룸은 '땡조뉴스'네요",1139,"https://www.clien.net/service/board/park/14074119?od=T31&po=6&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"조국 장관 답변 듣는 나경원 원내대표",3836,"https://www.clien.net/service/board/park/14074118?od=T31&po=6&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"진짜 검찰,야당 치졸하네요",1159,"https://www.clien.net/service/board/park/14074115?od=T31&po=6&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"1인피자세트",1709,"https://www.clien.net/service/board/park/14074114?od=T31&po=6&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"표독스러운 그 인간",1655,"https://www.clien.net/service/board/park/14074112?od=T31&po=6&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"그러니까 검찰 지휘본부가 자한당이란 이야기네요??",1009,"https://www.clien.net/service/board/park/14074111?od=T31&po=6&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
"검찰자한당내통 조국후보자는 참 뻔뻔합니다 (반어)",1226,"https://www.clien.net/service/board/park/14074110?od=T31&po=6&category=&groupCd","김성태 딸 채용건   장제원 아들 음주운전건   나경원 아들 국적      등 이슈가 발생하면      그 좋아하는 “절차”에 따라서 수사하고 마무리를 지어야지      항상 뭔가 조금 끌적대다가 기다 아니다 결론도 없이 그냥 사라짐.      아님 기레기들이 담합해서 보도를 안해서 그런가요."
